Id,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls_per90,Ast_per90,G-PK_per90,CrdY_per90,CrdR_per90,xG_per90,npxG_per90,xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,KP_per90,Tkl_per90,TklW_per90,Int_per90,Clr_per90,Err_per90,Touches_per90,Tkld_per90,Mis_per90,Dis_per90,Fls_per90,PKwon_per90,PKcon_per90,OG_per90,Recov_per90,GA_per90,Saves_per90,Save%_per90,CS_per90,PKA_per90,PKsv_per90,market_value_in_eur,x,y
1549,Jakov Medić,hr CRO,DF,Bochum,de Bundesliga,26.0,1998.0,18,13,1249,0.0720576461168935,0.0,0.0720576461168935,0.144115292233787,0.0,0.0432345876701361,0.0432345876701361,0.0072057646116893,0.0720576461168935,1.2249799839871898,0.144115292233787,0.7205764611689351,0.144115292233787,0.144115292233787,0.7205764611689351,0.5764611689351481,1.1529223378702962,6.052842273819056,0.2161729383506805,49.14331465172138,0.0,0.3602882305844676,0.144115292233787,0.5764611689351481,0.0,0.0720576461168935,0.0,3.4587670136108883,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,-1.2250492560345327,-0.01955112480175501
1550,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,25.0,1999.0,21,21,1824,0.0,0.0493421052631578,0.0,0.444078947368421,0.0493421052631578,0.0641447368421052,0.0641447368421052,0.0592105263157894,1.973684210526316,6.365131578947368,1.5789473684210529,1.1348684210526314,0.1480263157894736,0.8388157894736842,1.8256578947368425,1.2335526315789471,1.2335526315789471,2.269736842105263,0.0,75.83881578947368,0.6907894736842105,0.986842105263158,0.5427631578947368,1.2335526315789471,0.0,0.0493421052631578,0.0,5.871710526315789,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,-0.3241143827069635,-1.0463218031904313
1551,Ben Mee,eng ENG,DF,Brentford,eng Premier League,35.0,1989.0,6,2,177,0.0,0.0,0.0,1.0169491525423728,0.0,0.0,0.0,0.0,1.5254237288135593,5.593220338983051,1.0169491525423728,0.0,0.0,0.0,1.0169491525423728,1.0169491525423728,2.0338983050847457,3.5593220338983054,0.0,70.16949152542374,0.0,0.0,0.0,2.542372881355932,0.0,0.0,0.0,5.593220338983051,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,-1.0925831920821532,-1.0429985411842109
1552,Jayden Meghoma,eng ENG,DF,Brentford,eng Premier League,18.0,2006.0,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.2348617999894975,-0.5401312554632557
1553,Henrik Meister,dk DEN,FW,Rennes,fr Ligue 1,21.0,2003.0,4,0,63,1.4285714285714284,0.0,1.4285714285714284,0.0,0.0,0.1428571428571428,0.1428571428571428,0.4285714285714285,2.8571428571428568,1.4285714285714284,5.7142857142857135,2.8571428571428568,1.4285714285714284,2.8571428571428568,2.8571428571428568,0.0,1.4285714285714284,0.0,0.0,44.285714285714285,0.0,10.0,2.8571428571428568,4.285714285714286,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.9524232944083924,0.9748135936896862
1554,Bamo Meïté,ci CIV,"DF,MF",Marseille,fr Ligue 1,23.0,2001.0,3,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4615384615384617,0.0,107.3076923076923,3.4615384615384617,0.0,0.0,3.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,-1.21796579535656,-0.5524564729342997
1554,Bamo Meïté,ci CIV,DF,Montpellier,fr Ligue 1,23.0,2001.0,4,4,248,0.0,0.0,0.0,0.3629032258064516,0.0,0.0,0.0,0.0,0.0,1.814516129032258,0.0,0.0,0.0,0.0,0.7258064516129032,0.3629032258064516,0.7258064516129032,2.540322580645161,0.7258064516129032,37.37903225806452,0.0,0.7258064516129032,0.7258064516129032,0.7258064516129032,0.0,0.0,0.0,1.4516129032258065,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,-1.5583930772722814,0.1451284000829485
1555,Mohamed Meité,fr FRA,FW,Rennes,fr Ligue 1,17.0,2007.0,5,1,125,0.0,0.0,0.0,0.0,0.0,0.648,0.648,0.072,0.72,0.72,3.6,5.04,0.72,0.72,0.0,0.0,0.0,0.72,0.0,22.32,2.88,2.16,1.44,1.44,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,,1.728700615812877,2.008938679901427
1556,Mateo Mejía,es ESP,FW,Sevilla,es La Liga,21.0,2003.0,1,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.635454062616499,0.9356018707203319
1557,Farid El Melali,dz ALG,FW,Angers,fr Ligue 1,27.0,1997.0,23,18,1527,0.1178781925343811,0.1178781925343811,0.1178781925343811,0.0589390962671905,0.0,0.1414538310412573,0.1414538310412573,0.1650294695481335,3.064833005893909,1.5913555992141453,5.245579567779961,2.06286836935167,0.6483300589390962,1.237721021611002,1.4734774066797645,0.7662082514734774,0.7072691552062867,0.7072691552062867,0.0589390962671905,39.90176817288802,2.946954813359529,3.300589390962672,2.0039292730844798,1.0019646365422397,0.1768172888015717,0.0,0.0,4.774066797642436,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.9050801867818014,0.016915651135078473
1558,Filippo Melegoni,it ITA,"MF,FW",Genoa,it Serie A,26.0,1999.0,3,1,89,0.0,1.0112359550561798,0.0,0.0,0.0,0.0,0.0,0.5056179775280899,0.0,1.0112359550561798,2.02247191011236,1.0112359550561798,0.0,1.0112359550561798,1.0112359550561798,1.0112359550561798,0.0,2.02247191011236,0.0,27.30337078651685,1.0112359550561798,3.033707865168539,1.0112359550561798,0.0,0.0,0.0,0.0,2.02247191011236,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.4954680138654036,-0.10715320993348265
1559,Arthur Melo,br BRA,MF,Girona,es La Liga,28.0,1996.0,3,0,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.829787234042553,10.53191489361702,3.829787234042553,0.0,0.0,0.0,2.8723404255319145,1.9148936170212765,0.0,0.0,0.0,93.82978723404256,0.9574468085106382,0.9574468085106382,0.0,0.0,0.0,0.0,0.0,6.702127659574468,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,-0.4202347573168706,-1.7189769692192791
1560,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,22.0,2002.0,17,15,1260,0.0,0.1428571428571428,0.0,0.0714285714285714,0.0,0.0642857142857142,0.0642857142857142,0.2642857142857143,2.928571428571429,7.0,5.642857142857142,0.7857142857142857,0.4285714285714286,1.3571428571428572,1.5714285714285714,1.0,1.0714285714285714,1.9285714285714288,0.0,90.85714285714286,1.2142857142857144,1.5714285714285714,1.2857142857142856,0.7142857142857142,0.0,0.0714285714285714,0.0,5.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,55000000.0,0.4392961734007569,-1.4789579403147375
1561,Brais Méndez,es ESP,MF,Real Sociedad,es La Liga,28.0,1997.0,21,15,1259,0.2144559173947577,0.0714853057982525,0.2144559173947577,0.2859412231930103,0.0,0.2001588562351072,0.2001588562351072,0.1215250198570293,1.715647339158062,5.289912629070691,5.289912629070691,1.6441620333598093,0.5718824463860206,1.3582208101667992,1.2867355043685464,0.7863383637807784,0.4289118347895155,1.1437648927720412,0.0714853057982525,59.6902303415409,1.5726767275615567,2.21604447974583,1.858617950754567,2.359015091342336,0.0,0.0,0.0,4.217633042096902,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,0.9308919098449923,-0.139156268830316
1562,Antoine Mendy,fr FRA,DF,Nice,fr Ligue 1,20.0,2004.0,11,5,539,0.0,0.0,0.0,0.1669758812615955,0.0,0.0667903525046382,0.0667903525046382,0.0166975881261595,1.50278293135436,3.339517625231911,1.8367346938775508,0.6679035250463822,0.1669758812615955,0.3339517625231911,4.007421150278293,2.8385899814471243,0.8348794063079777,3.6734693877551017,0.0,67.1243042671614,0.8348794063079777,1.3358070500927643,0.5009276437847866,0.8348794063079777,0.0,0.0,0.0,5.844155844155844,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,-0.6048870126331446,-0.9198610856528606
1563,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,29.0,1995.0,14,12,1005,0.0,0.0895522388059701,0.0,0.0895522388059701,0.0895522388059701,0.0,0.0,0.044776119402985,1.0746268656716418,3.2238805970149254,3.582089552238806,0.0,0.0,0.2686567164179104,1.5223880597014925,1.2537313432835822,0.8059701492537313,0.7164179104477612,0.0895522388059701,66.17910447761194,0.2686567164179104,0.8955223880597015,0.8059701492537313,0.4477611940298507,0.0,0.0,0.0,3.2238805970149254,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,-0.8893946979776093,-0.5398207668359477
1564,Nampalys Mendy,sn SEN,MF,Lens,fr Ligue 1,32.0,1992.0,5,2,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,3.28125,2.34375,1.40625,0.9375,0.0,58.125,0.46875,1.40625,1.40625,1.875,0.0,0.0,0.0,3.28125,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,-1.1457811758657577,-0.592118804562199
1565,Gideon Mensah,gh GHA,DF,Auxerre,fr Ligue 1,26.0,1998.0,20,19,1704,0.0,0.0528169014084507,0.0,0.1056338028169014,0.0,0.0105633802816901,0.0105633802816901,0.1109154929577464,2.0070422535211265,3.6971830985915495,3.9612676056338025,0.2112676056338028,0.0528169014084507,0.7922535211267606,2.693661971830985,1.6373239436619718,2.112676056338028,3.221830985915493,0.0,62.53521126760564,0.9507042253521126,1.6901408450704225,1.4788732394366195,1.2147887323943662,0.0,0.0528169014084507,0.0,6.602112676056338,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,-0.47451158822534967,-1.1748204965531783
1566,Alex Meret,it ITA,GK,Napoli,it Serie A,27.0,1997.0,25,25,2195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041002277904328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5330296127562641,0.0,35.54897494305239,0.0,0.041002277904328,0.0,0.041002277904328,0.0,0.041002277904328,0.0,1.599088838268793,0.9020501138952164,1.886104783599089,2.833257403189066,0.3690205011389522,0.041002277904328,0.041002277904328,12000000.0,-3.2807424422941542,2.6395234526837332
1567,Mikel Merino,es ESP,"MF,FW",Arsenal,eng Premier League,28.0,1996.0,20,11,1059,0.3399433427762039,0.0849858356940509,0.3399433427762039,0.1699716713881019,0.0,0.2974504249291784,0.2974504249291784,0.1189801699716713,0.5949008498583569,4.3342776203966,5.779036827195468,1.954674220963173,0.764872521246459,1.1898016997167138,2.1246458923512748,1.274787535410765,1.019830028328612,1.529745042492918,0.0849858356940509,48.696883852691215,0.4249291784702549,1.529745042492918,1.529745042492918,2.464589235127479,0.0,0.0,0.0,5.439093484419264,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0,1.2410872680288392,0.3930419505074351
1568,Quentin Merlin,fr FRA,DF,Marseille,fr Ligue 1,22.0,2002.0,18,16,1206,0.0746268656716418,0.2238805970149253,0.0746268656716418,0.0746268656716418,0.0,0.0970149253731343,0.0970149253731343,0.1940298507462686,2.238805970149254,4.552238805970149,9.477611940298509,1.343283582089552,0.5223880597014925,1.5671641791044777,1.2686567164179106,0.9701492537313432,0.8955223880597015,1.044776119402985,0.0746268656716418,76.11940298507463,0.8208955223880597,1.1940298507462688,0.5970149253731344,0.5970149253731344,0.0,0.0,0.0,3.805970149253731,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.6572983388431853,-0.6574502026280268
1569,Víctor Meseguer,es ESP,MF,Valladolid,es La Liga,25.0,1999.0,14,2,418,0.0,0.0,0.0,0.2153110047846889,0.0,0.1507177033492822,0.1507177033492822,0.0,0.4306220095693779,4.7368421052631575,4.7368421052631575,1.291866028708134,0.0,0.2153110047846889,2.15311004784689,1.291866028708134,0.4306220095693779,0.8612440191387559,0.2153110047846889,50.38277511961723,0.645933014354067,1.507177033492823,0.645933014354067,1.7224880382775118,0.0,0.0,0.0,5.382775119617225,0.0,0.0,0.0,0.0,0.0,0.0,,-0.3447869446125964,-0.22013653240923076
1570,Rafik Messali,fr FRA,DF,Toulouse,fr Ligue 1,21.0,2003.0,8,3,290,0.0,0.0,0.0,0.0,0.0,0.0620689655172413,0.0620689655172413,0.2172413793103448,3.103448275862069,4.0344827586206895,4.655172413793103,0.9310344827586208,0.0,2.1724137931034484,4.0344827586206895,1.862068965517241,1.2413793103448276,1.862068965517241,0.0,58.96551724137931,1.2413793103448276,1.862068965517241,2.4827586206896552,2.1724137931034484,0.0,0.0,0.0,5.275862068965517,0.0,0.0,0.0,0.0,0.0,0.0,,0.33168949900599987,-1.1776096191817753
1571,Junior Messias,br BRA,"MF,FW",Genoa,it Serie A,33.0,1991.0,10,5,537,0.1675977653631284,0.1675977653631284,0.1675977653631284,0.1675977653631284,0.0,0.3351955307262569,0.1843575418994413,0.0502793296089385,3.5195530726256985,3.6871508379888263,5.865921787709497,2.17877094972067,0.6703910614525139,0.8379888268156425,1.340782122905028,0.8379888268156425,0.8379888268156425,1.675977653631285,0.0,42.737430167597765,2.513966480446927,3.6871508379888263,0.6703910614525139,0.5027932960893855,0.0,0.0,0.0,3.6871508379888263,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.104443494999286,0.2358602454801904
1572,Connor Metcalfe,au AUS,MF,St. Pauli,de Bundesliga,25.0,1999.0,4,2,227,0.0,0.0,0.0,0.0,0.0,0.158590308370044,0.158590308370044,0.039647577092511,1.9823788546255507,2.378854625550661,3.1718061674008813,1.1894273127753303,0.7929515418502203,0.7929515418502203,0.3964757709251101,0.0,0.7929515418502203,1.5859030837004406,0.0,43.61233480176212,0.3964757709251101,1.1894273127753303,0.0,1.5859030837004406,0.0,0.0,0.0,3.1718061674008813,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,-0.23424734993233312,0.30528472802155604
1573,Karol Mets,ee EST,DF,St. Pauli,de Bundesliga,31.0,1993.0,10,10,900,0.0,0.0,0.0,0.1,0.0,0.01,0.01,0.02,0.5,5.4,0.2,0.3,0.0,0.3,1.3,0.8,1.2000000000000002,6.0,0.0,73.60000000000001,0.1,0.4,0.0,0.7,0.0,0.1,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,-1.2434948500288432,-0.8971150285880539
1574,Thomas Meunier,be BEL,DF,Lille,fr Ligue 1,33.0,1991.0,22,14,1291,0.069713400464756,0.0,0.069713400464756,0.209140201394268,0.0,0.104570100697134,0.104570100697134,0.0418280402788536,2.858249419054996,5.92563903950426,7.250193648334624,1.5336948102246322,0.557707203718048,0.69713400464756,2.927962819519752,2.230828814872192,1.812548412083656,3.346243222308288,0.0,83.16808675445391,0.6274206041828041,1.324554608830364,0.69713400464756,1.115414407436096,0.0,0.0,0.0,3.973663826491092,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.24221892829181008,-1.0206221913442826
1575,Alexander Meyer,de GER,GK,Dortmund,de Bundesliga,33.0,1991.0,2,2,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,3.5,31.8,0.0,0.0,0.0,800000.0,-3.821878293270827,3.3751208839715137
1576,Shumaira Mheuka,eng ENG,MF,Chelsea,eng Premier League,17.0,2007.0,1,0,1,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.28759825757179,33.99681183986903
1577,Lucas Michal,fr FRA,"FW,MF",Monaco,fr Ligue 1,19.0,2005.0,7,0,100,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.81,2.7,3.6,9.9,2.7,0.9,0.9,4.5,2.7,0.9,1.8,0.0,51.3,1.8,0.9,0.9,4.5,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,1.8236539098544633,-0.760428685548345
1578,Florian Micheler,at AUT,MF,Hoffenheim,de Bundesliga,19.0,2005.0,1,0,32,0.0,0.0,0.0,2.8125,0.0,0.0,0.0,0.0,2.8125,2.8125,2.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.75,0.0,0.0,0.0,2.8125,0.0,0.0,0.0,2.8125,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,-1.0841958333651993,-0.07284046084662261
1579,Miguel,es ESP,FW,Leganés,es La Liga,25.0,1999.0,26,17,1593,0.0564971751412429,0.1694915254237288,0.0,0.1694915254237288,0.0,0.2372881355932203,0.1468926553672316,0.0790960451977401,0.7344632768361582,0.9039548022598872,4.689265536723164,1.6384180790960452,0.7344632768361582,0.3954802259887005,0.9039548022598872,0.3954802259887005,0.2259887005649717,1.2429378531073447,0.0564971751412429,24.406779661016948,1.2994350282485876,3.84180790960452,1.2994350282485876,1.2429378531073447,0.0,0.0,0.0,1.2994350282485876,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.13429333462057663,0.7658827777282174
1580,Valentin Mihaila,ro ROU,"FW,MF",Parma,it Serie A,25.0,2000.0,21,16,1288,0.0,0.2096273291925466,0.0,0.139751552795031,0.0,0.1677018633540372,0.1677018633540372,0.0838509316770186,1.746894409937888,2.8649068322981366,5.031055900621118,2.1661490683229814,0.7686335403726708,1.187888198757764,2.0263975155279503,1.0481366459627328,0.5590062111801242,0.4192546583850932,0.0,40.66770186335404,0.9782608695652174,2.0263975155279503,1.3975155279503106,1.187888198757764,0.0,0.0698757763975155,0.0,2.725155279503105,0.0,0.0,0.0,0.0,0.0,0.0,,0.37424023954954866,0.1682489933319187
1581,Georges Mikautadze,ge GEO,FW,Lyon,fr Ligue 1,24.0,2000.0,25,9,1012,0.533596837944664,0.1778656126482213,0.4446640316205533,0.0889328063241106,0.0,0.6047430830039526,0.4535573122529643,0.1422924901185771,2.2233201581027666,3.6462450592885376,9.1600790513834,3.2015810276679844,1.4229249011857708,0.8893280632411067,0.533596837944664,0.4446640316205533,0.266798418972332,0.3557312252964427,0.0,43.04347826086957,2.845849802371541,2.934782608695652,1.067193675889328,0.3557312252964427,0.0889328063241106,0.0,0.0,2.66798418972332,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,2.785367812199839,1.499638851856547
1582,Igor Miladinović,rs SRB,"FW,MF",Saint-Étienne,fr Ligue 1,21.0,2003.0,3,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4615384615384617,3.4615384615384617,0.0,0.0,0.0,0.0,0.0,3.4615384615384617,3.4615384615384617,0.0,69.23076923076924,3.4615384615384617,3.4615384615384617,3.4615384615384617,0.0,0.0,0.0,0.0,13.846153846153848,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,-0.6186514387055541,-1.4434651200228994
1583,Nikola Milenković,rs SRB,DF,Nott'ham Forest,eng Premier League,27.0,1997.0,27,27,2430,0.1111111111111111,0.037037037037037,0.1111111111111111,0.1481481481481481,0.0,0.1259259259259259,0.1259259259259259,0.0111111111111111,0.074074074074074,1.4814814814814816,0.1851851851851852,0.8888888888888888,0.2222222222222222,0.1851851851851852,1.1851851851851851,0.7407407407407408,0.7037037037037037,4.888888888888889,0.0,37.0,0.0,0.037037037037037,0.074074074074074,0.5925925925925926,0.0,0.0,0.0,2.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0,-0.7990286578111213,0.4558842618865776
1584,Lewis Miley,eng ENG,MF,Newcastle Utd,eng Premier League,18.0,2006.0,8,1,192,0.46875,0.0,0.46875,0.0,0.0,0.234375,0.234375,0.0,0.46875,5.625,1.875,1.40625,0.9375,0.46875,2.8125,2.34375,0.9375,1.875,0.46875,73.125,0.46875,1.875,0.0,0.46875,0.0,0.0,0.0,4.6875,0.0,0.0,0.0,0.0,0.0,0.0,22000000.0,0.7084102897217281,0.1945642598664826
1585,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,28.0,1997.0,27,27,2430,0.0,0.0,0.0,0.074074074074074,0.0,0.0,0.0,0.0037037037037037,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.5555555555555556,0.037037037037037,47.51851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6296296296296295,1.148148148148148,3.592592592592593,2.848148148148148,0.2962962962962963,0.037037037037037,0.1481481481481481,8000000.0,-4.215499098465342,3.741626368009936
1586,Éder Militão,br BRA,DF,Real Madrid,es La Liga,27.0,1998.0,12,11,938,0.0959488272921108,0.0959488272921108,0.0959488272921108,0.1918976545842217,0.0,0.0575692963752665,0.0575692963752665,0.0479744136460554,0.6716417910447761,4.4136460554371,0.0959488272921108,0.9594882729211088,0.2878464818763326,0.5756929637526652,1.8230277185501067,1.6311300639658848,1.1513859275053304,3.3582089552238803,0.0,78.5820895522388,0.2878464818763326,0.5756929637526652,0.2878464818763326,1.727078891257996,0.0,0.0,0.0,4.221748400852879,0.0,0.0,0.0,0.0,0.0,0.0,40000000.0,-0.46708957698434916,-0.6513066668885714
1587,Luis Milla,es ESP,MF,Getafe,es La Liga,30.0,1994.0,23,22,1980,0.0454545454545454,0.0909090909090909,0.0,0.1363636363636363,0.0,0.0681818181818181,0.0318181818181818,0.0954545454545454,1.0454545454545454,5.0,1.0,1.0909090909090908,0.1363636363636363,2.090909090909091,1.9545454545454544,1.2272727272727273,0.7727272727272727,0.8636363636363635,0.0,56.0,0.5,1.7727272727272725,0.5,1.2272727272727273,0.0,0.0454545454545454,0.0,5.045454545454546,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0,-0.2428412371232997,-0.6195896657750297
1588,Pere Milla,es ESP,"MF,FW",Espanyol,es La Liga,32.0,1992.0,10,1,246,0.0,0.0,0.0,0.7317073170731708,0.0,0.1097560975609756,0.1097560975609756,0.0365853658536585,1.829268292682927,1.829268292682927,6.585365853658536,2.1951219512195124,0.7317073170731708,0.7317073170731708,1.0975609756097562,0.3658536585365854,0.7317073170731708,1.0975609756097562,0.0,50.85365853658537,1.0975609756097562,1.829268292682927,1.0975609756097562,1.0975609756097562,0.0,0.0,0.0,5.853658536585367,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.056741367959833026,-0.07637066097081685
1589,Enzo Millot,fr FRA,"MF,FW",Stuttgart,de Bundesliga,22.0,2002.0,24,18,1500,0.24,0.18,0.24,0.42,0.0,0.384,0.33,0.132,1.8,6.18,6.48,2.16,0.7799999999999999,1.08,1.38,0.66,0.6000000000000001,0.3,0.06,68.88,1.62,2.58,1.62,1.2000000000000002,0.0,0.06,0.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0,42000000.0,1.6182259621317525,0.060808997393998115
1590,James Milner,eng ENG,MF,Brighton,eng Premier League,39.0,1986.0,3,3,169,0.0,0.0,0.0,0.5325443786982248,0.0,0.1065088757396449,0.1065088757396449,0.1065088757396449,0.5325443786982248,5.325443786982248,5.325443786982248,1.0650887573964496,0.0,2.130177514792899,2.662721893491124,1.0650887573964496,1.0650887573964496,1.0650887573964496,0.5325443786982248,48.994082840236686,0.0,0.0,0.0,1.5976331360946745,0.0,0.0,0.0,1.0650887573964496,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,-0.2871923580253067,-0.30793243071180876
1591,Kim Min-jae,kr KOR,DF,Bayern Munich,de Bundesliga,28.0,1996.0,23,23,2005,0.0897755610972568,0.0,0.0897755610972568,0.0897755610972568,0.0,0.0718204488778054,0.0718204488778054,0.0134663341645885,0.5835411471321695,7.496259351620948,0.1795511221945137,0.314214463840399,0.2244389027431421,0.2244389027431421,1.4364089775561095,0.8528678304239401,1.3915211970074812,3.3665835411471323,0.1346633416458852,111.142144638404,0.0897755610972568,0.5386533665835411,0.2244389027431421,1.0324189526184535,0.0,0.0,0.0,6.059850374064838,0.0,0.0,0.0,0.0,0.0,0.0,45000000.0,-0.5817425433782828,-1.2553310674201326
1592,Yerry Mina,co COL,DF,Cagliari,it Serie A,30.0,1994.0,24,24,1989,0.0,0.0,0.0,0.2714932126696833,0.0452488687782805,0.085972850678733,0.085972850678733,0.0135746606334841,0.497737556561086,2.8959276018099542,0.4072398190045249,0.995475113122172,0.2262443438914027,0.1809954751131221,2.1719457013574663,0.995475113122172,1.2669683257918551,5.7918552036199085,0.1357466063348416,66.15384615384616,0.090497737556561,0.8144796380090499,0.497737556561086,1.4479638009049771,0.0,0.0,0.0,5.656108597285067,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,-0.8392778028228923,-0.6098440970385816
1593,Takumi Minamino,jp JPN,"MF,FW",Monaco,fr Ligue 1,30.0,1995.0,22,19,1572,0.2290076335877862,0.1717557251908396,0.2290076335877862,0.1145038167938931,0.0,0.4007633587786259,0.4007633587786259,0.2862595419847328,1.7748091603053435,4.866412213740458,7.786259541984732,2.2900763358778624,0.8587786259541985,1.717557251908397,1.3167938931297711,0.6297709923664122,0.5152671755725191,0.9160305343511452,0.0,40.534351145038165,0.8587786259541985,2.404580152671756,0.8587786259541985,1.1450381679389312,0.0,0.0,0.0,4.00763358778626,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,1.9266752399740301,0.5757893686707953
1594,Lucas Mincarelli,fr FRA,DF,Montpellier,fr Ligue 1,21.0,2004.0,4,3,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0717131474103585,2.151394422310757,3.944223107569721,3.944223107569721,0.3585657370517928,0.3585657370517928,0.3585657370517928,1.4342629482071714,1.4342629482071714,0.3585657370517928,2.8685258964143427,0.0,54.50199203187251,0.7171314741035857,1.4342629482071714,0.3585657370517928,1.4342629482071714,0.0,0.0,0.0,3.227091633466136,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,-0.6843229766948676,-0.5865792844966562
1595,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,31.0,1993.0,10,8,781,0.0,0.0,0.0,0.115236875800256,0.0,0.0691421254801536,0.0691421254801536,0.0230473751600512,0.3457106274007682,3.3418693982074266,0.0,0.5761843790012804,0.115236875800256,0.2304737516005121,0.6914212548015365,0.5761843790012804,0.5761843790012804,5.070422535211268,0.115236875800256,69.02688860435339,0.0,0.3457106274007682,0.115236875800256,0.3457106274007682,0.0,0.0,0.0,2.535211267605634,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,-1.0702096846858378,-0.3202239758640394
